,width,SRR999253,SRR999254,SRR999255
80841,142,0,0,0
80842,505,0,0,0
80843,2217,0,0,0
80844,2217,0,0,0
80845,199,0,1,0
80846,428,0,1,0
80847,163,0,0,0
80848,731,0,0,0
80849,731,0,0,0
8085,1176,360,335,323
80850,1126,1,3,3
80851,1260,2,3,2
80852,616,1,2,0
80853,468,648,573,566
80854,468,648,573,566
80855,468,648,573,566
80856,585,678,702,621
80857,585,678,702,621
80858,800,866,851,753
80859,59,128,108,90
8086,1176,360,335,323
80860,321,52,8,4
80861,1564,28,31,25
80862,1564,28,31,25
80863,496,4,5,10
80864,490,4,5,10
80865,212,2,2,2
80866,212,2,2,2
80867,809,12,13,13
80868,809,12,13,13
80869,446,5,7,8
8087,1176,360,335,323
80870,446,5,7,8
80871,198,27,19,17
80872,198,27,19,17
80873,325,10,14,15
80874,325,10,14,15
80875,130,1,1,0
80876,130,1,1,0
80877,765,8,11,6
80878,765,8,11,6
80879,336,1,0,3
8088,534,157,158,151
80880,568,3,2,5
80881,74,2,0,0
80882,520,3,1,3
80883,520,3,1,3
80884,428,115,110,115
80885,1286,565,560,535
80886,803,437,441,411
80887,385,229,240,216
80888,385,229,240,216
80889,280,9,3,10
8089,534,157,158,151
80890,281,7,6,7
80891,190,9,4,1
80892,85,0,2,0
80893,322,9,5,6
80894,284,16,6,3
80895,657,18,23,23
80896,553,7,11,6
80897,913,18,22,18
80898,210,1,0,0
80899,1975,11727,11284,11162
809,941,661,665,642
8090,534,157,158,151
80900,243,1977,1879,2048
80901,68,1184,1092,1107
80902,800,30,41,50
80903,355,23,30,40
80904,242,36,28,32
80905,242,36,28,32
80906,148,15,21,12
80907,148,15,21,12
80908,213,17,26,24
80909,213,17,26,24
8091,534,157,158,151
80910,97,6,6,4
80911,97,6,6,4
80912,82,2,12,2
80913,82,2,12,2
80914,554,0,0,0
80915,860,256,274,252
80916,860,256,274,252
80917,392,101,74,79
80918,392,101,74,79
80919,131,30,27,13
8092,534,157,158,151
80920,131,30,27,13
80921,755,175,171,154
80922,935,178,173,155
80923,595,0,0,1
80924,206,0,0,0
80925,131,0,0,0
80926,226,0,0,0
80927,441,40,24,32
80928,176,22,15,14
80929,392,19,20,19
8093,534,157,158,151
80930,131,6,8,5
80931,401,35,28,30
80932,192,20,17,24
80933,275,516,502,472
80934,192,506,486,461
80935,192,506,486,461
80936,192,506,486,461
80937,144,0,4,0
80938,137,10,8,3
80939,136,5,2,6
8094,534,157,158,151
80940,137,1,0,1
80941,138,15,7,11
80942,139,2,0,1
80943,142,4,1,0
80944,333,877,784,778
80945,333,877,784,778
80946,333,877,784,778
80947,333,877,784,778
80948,168,349,272,335
80949,168,349,272,335
8095,534,157,158,151
80950,205,349,275,335
80951,453,433,351,419
80952,32,85,76,84
80953,104,86,76,85
80954,254,15,8,8
80955,171,8,8,4
80956,377,13,4,7
80957,60,3,2,2
80958,92,9,5,8
80959,613,1,2,3
8096,534,157,158,151
80960,299,1,1,1
80961,97,1,0,0
80962,626,0,2,1
80963,723,14,14,14
80964,723,14,14,14
80965,598,14,17,9
80966,601,14,17,9
80967,143,0,2,2
80968,143,0,2,2
80969,80,0,0,0
8097,534,157,158,151
80970,80,0,0,0
80971,794,0,0,0
80972,291,1,1,0
80973,291,1,1,0
80974,133,1,0,0
80975,136,1,0,0
80976,83,0,0,0
80977,83,0,0,0
80978,128,0,0,0
80979,121,0,0,0
8098,534,157,158,151
80980,884,3,0,0
80981,684,1738,1494,1511
80982,684,1738,1494,1511
80983,684,1738,1494,1511
80984,684,1738,1494,1511
80985,684,1738,1494,1511
80986,1024,2315,1956,1987
80987,455,1219,973,1025
80988,455,1219,973,1025
80989,455,1219,973,1025
8099,534,157,158,151
80990,278,576,462,476
80991,278,576,462,476
80992,278,576,462,476
80993,278,576,462,476
80994,278,576,462,476
80995,278,576,462,476
80996,278,576,462,476
80997,278,576,462,476
80998,111,1,2,2
80999,111,1,2,2
81,150,93,85,79
810,941,661,665,642
8100,534,157,158,151
81000,111,1,2,2
81001,111,1,2,2
81002,526,5,9,6
81003,9,0,0,0
81004,87,211,194,194
81005,87,211,194,194
81006,87,211,194,194
81007,137,266,244,236
81008,139,268,244,239
81009,156,289,261,247
8101,534,157,158,151
81010,156,289,261,247
81011,179,339,302,283
81012,715,746,633,644
81013,86,243,210,217
81014,86,243,210,217
81015,86,243,210,217
81016,86,243,210,217
81017,86,243,210,217
81018,257,23,21,17
81019,257,23,21,17
8102,534,157,158,151
81020,257,23,21,17
81021,257,23,21,17
81022,257,23,21,17
81023,257,23,21,17
81024,391,71,57,59
81025,391,71,57,59
81026,2260,384,363,364
81027,2260,384,363,364
81028,3878,719,669,663
81029,3878,719,669,663
8103,534,157,158,151
81030,1768,375,332,330
81031,76,25,15,16
81032,76,25,15,16
81033,1509,315,289,282
81034,1509,315,289,282
81035,1509,315,289,282
81036,1509,315,289,282
81037,608,36,40,41
81038,437,32,40,38
81039,220,31,29,23
8104,534,157,158,151
81040,220,31,29,23
81041,664,27,21,21
81042,1388,128,84,90
81043,1155,117,81,85
81044,1043,78,88,70
81045,1141,78,88,70
81046,423,37,24,33
81047,289,20,14,14
81048,164,12,11,9
81049,164,12,11,9
8105,534,157,158,151
81050,119,13,12,12
81051,119,13,12,12
81052,107,9,14,13
81053,107,9,14,13
81054,302,27,32,29
81055,302,27,32,29
81056,76,4,7,4
81057,76,4,7,4
81058,409,40,35,36
81059,409,40,35,36
8106,531,157,157,151
81060,220,0,1,0
81061,203,0,0,0
81062,430,1,0,0
81063,869,544,439,470
81064,869,544,439,470
81065,869,544,439,470
81066,869,544,439,470
81067,869,544,439,470
81068,439,225,185,191
81069,610,190,152,170
8107,140,50,42,31
81070,610,190,152,170
81071,610,190,152,170
81072,610,190,152,170
81073,610,190,152,170
81074,610,190,152,170
81075,119,67,45,46
81076,119,67,45,46
81077,119,67,45,46
81078,119,67,45,46
81079,119,67,45,46
8108,140,50,42,31
81080,119,67,45,46
81081,167,58,48,58
81082,167,58,48,58
81083,167,58,48,58
81084,167,58,48,58
81085,167,58,48,58
81086,167,58,48,58
81087,36,0,0,0
81088,224,87,82,57
81089,224,87,82,57
8109,140,50,42,31
81090,224,87,82,57
81091,224,87,82,57
81092,224,87,82,57
81093,224,87,82,57
81094,195,78,73,59
81095,195,78,73,59
81096,195,78,73,59
81097,195,78,73,59
81098,195,78,73,59
81099,195,78,73,59
811,237,2,0,0
8110,140,50,42,31
81100,92,49,40,26
81101,92,49,40,26
81102,92,49,40,26
81103,92,49,40,26
81104,92,49,40,26
81105,92,49,40,26
81106,163,50,39,36
81107,163,50,39,36
81108,163,50,39,36
81109,163,50,39,36
8111,140,50,42,31
81110,163,50,39,36
81111,163,50,39,36
81112,153,56,43,42
81113,153,56,43,42
81114,153,56,43,42
81115,153,56,43,42
81116,153,56,43,42
81117,153,56,43,42
81118,178,31,28,27
81119,178,31,28,27
8112,140,50,42,31
81120,178,31,28,27
81121,353,57,44,43
81122,217,12,14,12
81123,217,12,14,12
81124,784,52,42,51
81125,264,27,19,26
81126,113,7,6,9
81127,113,7,6,9
81128,316,17,11,16
81129,316,17,11,16
8113,140,50,42,31
81130,552,33,42,42
81131,552,33,42,42
81132,375,29,18,24
81133,375,29,18,24
81134,913,0,0,0
81135,310,2,2,4
81136,166,2,2,2
81137,856,7,6,5
81138,157,0,2,0
81139,155,1,0,1
8114,140,50,42,31
81140,238,3,4,0
81141,120,0,0,0
81142,166,0,0,0
81143,504,1,0,0
81144,149,0,0,0
81145,212,0,1,0
81146,148,0,1,0
81147,155,0,0,0
81148,283,2,1,6
81149,120,0,0,0
8115,140,50,42,31
81150,120,0,0,0
81151,47,0,0,0
81152,175,0,0,0
81153,175,0,0,0
81154,429,0,0,1
81155,429,0,0,1
81156,155,0,0,0
81157,155,0,0,0
81158,191,0,0,0
81159,191,0,0,0
8116,140,50,42,31
81160,631,1,0,1
81161,631,1,0,1
81162,152,0,0,0
81163,166,0,0,1
81164,60,0,0,0
81165,450,0,1,0
81166,679,0,0,0
81167,201,0,0,0
81168,256,0,0,0
81169,166,0,0,0
8117,140,50,42,31
81170,656,0,0,0
81171,200,0,0,0
81172,151,0,0,0
81173,149,0,0,0
81174,204,0,0,0
81175,178,0,0,0
81176,178,0,0,0
81177,166,0,0,0
81178,166,0,0,0
81179,650,0,0,0
8118,140,50,42,31
81180,650,0,0,0
81181,200,0,0,0
81182,200,0,0,0
81183,151,0,0,0
81184,151,0,0,0
81185,143,0,0,0
81186,140,0,0,0
81187,203,0,0,0
81188,203,0,0,0
81189,1515,2421,2231,2246
8119,140,50,42,31
81190,1515,2421,2231,2246
81191,374,301,296,254
81192,156,289,285,246
81193,117,253,240,216
81194,102,205,207,203
81195,102,205,207,203
81196,102,205,207,203
81197,133,184,175,171
81198,133,184,175,171
81199,133,184,175,171
812,155,1,0,1
8120,140,50,42,31
81200,54,51,74,70
81201,54,51,74,70
81202,54,51,74,70
81203,217,0,0,1
81204,853,14,10,19
81205,299,10,6,13
81206,348,4,5,8
81207,348,4,5,8
81208,10,0,1,1
81209,10,0,1,1
8121,140,50,42,31
81210,2396,414,362,364
81211,223,38,38,30
81212,1123,54,55,49
81213,322,15,20,18
81214,864,30,47,32
81215,146,7,10,7
81216,303,7,9,9
81217,1366,82,59,60
81218,450,174,142,166
81219,450,174,142,166
8122,140,50,42,31
81220,450,174,142,166
81221,450,174,142,166
81222,450,174,142,166
81223,450,174,142,166
81224,450,174,142,166
81225,450,174,142,166
81226,450,174,142,166
81227,450,174,142,166
81228,450,174,142,166
81229,450,174,142,166
8123,140,50,42,31
81230,450,174,142,166
81231,310,129,110,116
81232,310,129,110,116
81233,310,129,110,116
81234,147,35,26,31
81235,147,35,26,31
81236,147,35,26,31
81237,147,35,26,31
81238,147,35,26,31
81239,147,35,26,31
8124,140,50,42,31
81240,147,35,26,31
81241,147,35,26,31
81242,147,35,26,31
81243,147,35,26,31
81244,147,35,26,31
81245,147,35,26,31
81246,147,35,26,31
81247,147,35,26,31
81248,147,35,26,31
81249,147,35,26,31
8125,140,50,42,31
81250,112,31,18,23
81251,112,31,18,23
81252,115,33,19,24
81253,145,40,22,31
81254,145,40,22,31
81255,145,40,22,31
81256,145,40,22,31
81257,145,40,22,31
81258,145,40,22,31
81259,145,40,22,31
8126,346,149,142,144
81260,145,40,22,31
81261,145,40,22,31
81262,145,40,22,31
81263,145,40,22,31
81264,145,40,22,31
81265,145,40,22,31
81266,57,6,4,6
81267,57,6,4,6
81268,57,6,4,6
81269,57,6,4,6
8127,126,4,0,0
81270,57,6,4,6
81271,167,33,39,24
81272,167,33,39,24
81273,167,33,39,24
81274,167,33,39,24
81275,167,33,39,24
81276,167,33,39,24
81277,167,33,39,24
81278,167,33,39,24
81279,167,33,39,24
8128,168,111,105,99
81280,167,33,39,24
81281,167,33,39,24
81282,167,33,39,24
81283,167,33,39,24
81284,167,33,39,24
81285,167,33,39,24
81286,167,33,39,24
81287,289,92,75,75
81288,289,92,75,75
81289,289,92,75,75
8129,168,111,105,99
81290,289,92,75,75
81291,289,92,75,75
81292,289,92,75,75
81293,289,92,75,75
81294,289,92,75,75
81295,289,92,75,75
81296,289,92,75,75
81297,289,92,75,75
81298,289,92,75,75
81299,289,92,75,75
813,122,19,25,16
8130,168,111,105,99
81300,289,92,75,75
81301,289,92,75,75
81302,289,92,75,75
81303,232,67,63,71
81304,237,69,64,72
81305,237,69,64,72
81306,237,69,64,72
81307,237,69,64,72
81308,237,69,64,72
81309,237,69,64,72
8131,168,111,105,99
81310,237,69,64,72
81311,237,69,64,72
81312,237,69,64,72
81313,237,69,64,72
81314,237,69,64,72
81315,237,69,64,72
81316,237,69,64,72
81317,237,69,64,72
81318,237,69,64,72
81319,245,4,4,7
8132,168,111,105,99
81320,245,4,4,7
81321,405,7,8,16
81322,200,5,6,13
81323,200,5,6,13
81324,200,5,6,13
81325,200,5,6,13
81326,60,0,3,2
81327,108,21,15,16
81328,108,21,15,16
81329,289,52,45,47
8133,168,111,105,99
81330,289,52,45,47
81331,289,52,45,47
81332,289,52,45,47
81333,73,16,20,14
81334,73,16,20,14
81335,73,16,20,14
81336,73,16,20,14
81337,259,0,0,0
81338,411,0,0,0
81339,102,0,0,0
8134,168,111,105,99
81340,764,0,0,0
81341,1426,0,0,0
81342,1426,0,0,0
81343,308,0,0,0
81344,305,0,0,0
81345,200,0,0,0
81346,166,0,0,0
81347,135,0,0,0
81348,527,0,0,1
81349,194,0,0,0
8135,168,111,105,99
81350,303,0,0,0
81351,241,0,0,0
81352,384,0,0,0
81353,166,0,1,0
81354,54,0,0,0
81355,459,0,0,0
81356,134,0,0,0
81357,188,0,0,0
81358,303,0,0,0
81359,261,0,0,0
8136,168,111,105,99
81360,776,0,0,0
81361,285,0,0,0
81362,278,0,0,0
81363,278,0,0,0
81364,166,0,0,0
81365,166,0,0,0
81366,530,0,0,0
81367,530,0,0,0
81368,328,0,0,0
81369,328,0,0,0
8137,168,111,105,99
81370,278,0,0,0
81371,278,0,0,0
81372,166,0,0,0
81373,166,0,0,0
81374,230,0,0,0
81375,230,0,0,0
81376,347,0,0,0
81377,344,0,0,0
81378,1228,0,0,0
81379,1360,0,0,0
8138,168,111,105,99
81380,67,0,0,0
81381,670,0,0,0
81382,679,0,0,0
81383,463,0,0,0
81384,463,0,0,0
81385,80,0,0,0
81386,80,0,0,0
81387,659,390,386,332
81388,592,385,382,325
81389,393,44,65,40
8139,168,111,105,99
81390,812,187,210,143
81391,597,171,186,131
81392,338,114,121,85
81393,488,0,1,1
81394,244,0,1,0
81395,278,0,0,0
81396,299,1,1,0
81397,108,0,0,0
81398,1752,268,239,290
81399,196,21,23,20
814,122,19,25,16
8140,168,111,105,99
81400,61,1,1,0
81401,20,1,0,0
81402,79,16,10,7
81403,116,33,22,27
81404,121,25,30,22
81405,2281,281,257,270
81406,926,162,167,153
81407,332,84,81,76
81408,932,17,15,12
81409,246,6,5,1
8141,168,111,105,99
81410,89,2,1,3
81411,1822,261,261,273
81412,914,183,172,176
81413,914,183,172,176
81414,429,51,47,50
81415,429,51,47,50
81416,435,88,107,93
81417,435,88,107,93
81418,435,88,107,93
81419,435,88,107,93
8142,168,111,105,99
81420,363,57,58,51
81421,363,57,58,51
81422,363,57,58,51
81423,363,57,58,51
81424,110,18,16,14
81425,110,18,16,14
81426,110,18,16,14
81427,110,18,16,14
81428,553,72,73,64
81429,553,72,73,64
8143,168,111,105,99
81430,553,72,73,64
81431,553,72,73,64
81432,265,29,28,28
81433,265,29,28,28
81434,265,29,28,28
81435,265,29,28,28
81436,1136,88,75,70
81437,89,6,2,6
81438,376,119,96,94
81439,454,1176,1050,1080
8144,168,111,105,99
81440,454,1176,1050,1080
81441,142,447,416,424
81442,142,447,416,424
81443,476,1281,1070,1083
81444,476,1281,1070,1083
81445,1828,4261,3505,3704
81446,1828,4261,3505,3704
81447,283,506,419,409
81448,283,506,419,409
81449,79,90,107,108
8145,168,111,105,99
81450,166,93,108,110
81451,178,394,328,314
81452,156,0,0,0
81453,156,0,0,0
81454,168,0,0,0
81455,168,0,0,0
81456,156,0,0,0
81457,156,0,0,0
81458,60,0,0,0
81459,156,0,0,0
8146,168,111,105,99
81460,92,0,0,0
81461,565,0,0,0
81462,1112,0,0,0
81463,514,1,1,1
81464,1031,0,0,0
81465,3712,168,172,180
81466,2806,107,109,114
81467,74,1,0,2
81468,529,0,0,0
81469,758,2,1,1
8147,168,111,105,99
81470,813,1,1,0
81471,700,24,30,41
81472,700,24,30,41
81473,156,1,1,0
81474,177,0,1,1
81475,150,1,0,0
81476,60,0,0,0
81477,267,0,0,1
81478,106,6,6,4
81479,22,2,1,3
8148,76,45,54,57
81480,22,0,0,0
81481,692,411,389,395
81482,165,80,80,64
81483,83,34,28,30
81484,3844,1140,1003,1151
81485,2743,876,775,904
81486,2743,876,775,904
81487,2743,876,775,904
81488,2743,876,775,904
81489,88,60,50,44
8149,76,45,54,57
81490,88,60,50,44
81491,88,60,50,44
81492,88,60,50,44
81493,103,61,50,44
81494,90,58,52,56
81495,90,58,52,56
81496,399,78,78,73
81497,836,142,133,140
81498,141,55,47,54
81499,134,53,47,53
815,122,19,25,16
8150,76,45,54,57
81500,134,53,47,53
81501,851,111,124,91
81502,851,111,124,91
81503,88,12,14,16
81504,88,12,14,16
81505,498,69,100,95
81506,489,69,100,95
81507,367,45,56,44
81508,367,45,56,44
81509,181,10,7,8
8151,76,45,54,57
81510,109,7,1,4
81511,48,0,0,0
81512,190,4,8,6
81513,137,3,1,2
81514,467,21,21,29
81515,184,11,7,7
81516,151,5,4,6
81517,110,4,2,3
81518,207,12,5,10
81519,1433,0,1,2
8152,76,45,54,57
81520,1331,2,1,2
81521,889,0,1,2
81522,1204,42,45,47
81523,1204,42,45,47
81524,1204,42,45,47
81525,1154,67,47,48
81526,1194,68,53,51
81527,1439,68,54,51
81528,706,246,227,232
81529,706,246,227,232
8153,76,45,54,57
81530,706,246,227,232
81531,119,52,46,45
81532,119,52,46,45
81533,119,52,46,45
81534,157,32,41,32
81535,157,32,41,32
81536,157,32,41,32
81537,96,21,19,30
81538,96,21,19,30
81539,96,21,19,30
8154,76,45,54,57
81540,104,18,34,25
81541,104,18,34,25
81542,104,18,34,25
81543,110,21,22,20
81544,110,21,22,20
81545,110,21,22,20
81546,100,17,14,12
81547,100,17,14,12
81548,100,17,14,12
81549,435,46,37,48
8155,76,45,54,57
81550,435,46,37,48
81551,578,47,38,48
81552,327,28,13,31
81553,282,27,13,30
81554,372,0,0,0
81555,372,0,0,0
81556,807,1,0,0
81557,807,1,0,0
81558,807,1,0,0
81559,51,0,0,0
8156,76,45,54,57
81560,51,0,0,0
81561,360,1,0,0
81562,240,1,0,0
81563,240,1,0,0
81564,188,0,0,0
81565,188,0,0,0
81566,188,0,0,0
81567,188,0,0,0
81568,188,0,0,0
81569,419,1,0,0
8157,76,45,54,57
81570,419,1,0,0
81571,419,1,0,0
81572,419,1,0,0
81573,419,1,0,0
81574,745,0,0,1
81575,745,0,0,1
81576,745,0,0,1
81577,745,0,0,1
81578,745,0,0,1
81579,159,0,0,0
8158,76,45,54,57
81580,159,0,0,0
81581,159,0,0,0
81582,159,0,0,0
81583,159,0,0,0
81584,123,0,0,0
81585,123,0,0,0
81586,123,0,0,0
81587,123,0,0,0
81588,123,0,0,0
81589,595,0,1,0
8159,76,45,54,57
81590,595,0,1,0
81591,595,0,1,0
81592,595,0,1,0
81593,595,0,1,0
81594,169,0,1,1
81595,169,0,1,1
81596,169,0,1,1
81597,169,0,1,1
81598,169,0,1,1
81599,138,0,2,0
816,486,170,165,158
8160,76,45,54,57
81600,138,0,2,0
81601,138,0,2,0
81602,138,0,2,0
81603,138,0,2,0
81604,178,0,0,0
81605,178,0,0,0
81606,178,0,0,0
81607,178,0,0,0
81608,178,0,0,0
81609,188,0,0,0
8161,76,45,54,57
81610,188,0,0,0
81611,188,0,0,0
81612,188,0,0,0
81613,188,0,0,0
81614,236,0,1,0
81615,236,0,1,0
81616,236,0,1,0
81617,236,0,1,0
81618,236,0,1,0
81619,439,0,0,0
8162,76,45,54,57
81620,449,0,0,0
81621,452,0,0,0
81622,452,0,0,0
81623,452,0,0,0
81624,46,0,0,0
81625,46,0,0,0
81626,46,0,0,0
81627,46,0,0,0
81628,559,1480,1440,1435
81629,559,1480,1440,1435
8163,76,45,54,57
81630,559,1480,1440,1435
81631,559,1480,1440,1435
81632,559,1480,1440,1435
81633,187,721,610,596
81634,187,721,610,596
81635,187,721,610,596
81636,187,721,610,596
81637,187,721,610,596
81638,242,831,742,804
81639,242,831,742,804
8164,76,45,54,57
81640,242,831,742,804
81641,242,831,742,804
81642,242,831,742,804
81643,424,1432,1332,1372
81644,424,1432,1332,1372
81645,424,1432,1332,1372
81646,424,1432,1332,1372
81647,424,1432,1332,1372
81648,359,1109,986,1065
81649,359,1109,986,1065
8165,76,45,54,57
81650,359,1109,986,1065
81651,359,1109,986,1065
81652,359,1109,986,1065
81653,142,467,432,429
81654,142,467,432,429
81655,142,467,432,429
81656,142,467,432,429
81657,142,467,432,429
81658,257,1103,952,938
81659,257,1103,952,938
8166,76,45,54,57
81660,257,1103,952,938
81661,257,1103,952,938
81662,257,1103,952,938
81663,131,620,477,534
81664,131,620,477,534
81665,131,620,477,534
81666,131,620,477,534
81667,131,620,477,534
81668,610,2447,2156,2339
81669,610,2447,2156,2339
8167,76,45,54,57
81670,610,2447,2156,2339
81671,610,2447,2156,2339
81672,610,2447,2156,2339
81673,220,523,515,497
81674,220,523,515,497
81675,220,523,515,497
81676,229,551,552,524
81677,229,551,552,524
81678,135,485,402,468
81679,135,485,402,468
8168,100,9,13,9
81680,135,485,402,468
81681,135,485,402,468
81682,135,485,402,468
81683,176,488,464,483
81684,176,488,464,483
81685,176,488,464,483
81686,176,488,464,483
81687,176,488,464,483
81688,714,1597,1406,1423
81689,714,1597,1406,1423
8169,348,171,148,143
81690,714,1597,1406,1423
81691,714,1597,1406,1423
81692,714,1597,1406,1423
81693,216,403,333,365
81694,216,403,333,365
81695,237,441,381,407
81696,237,441,381,407
81697,237,441,381,407
81698,470,535,520,514
81699,470,535,520,514
817,486,170,165,158
8170,348,171,148,143
81700,470,535,520,514
81701,470,535,520,514
81702,470,535,520,514
81703,287,0,0,0
81704,255,0,0,0
81705,496,0,0,0
81706,1194,6,1,0
81707,1167,23,19,22
81708,1033,10285,9723,9663
81709,1033,10285,9723,9663
8171,348,171,148,143
81710,1033,10285,9723,9663
81711,1033,10285,9723,9663
81712,1033,10285,9723,9663
81713,408,5907,5621,5384
81714,295,52,46,58
81715,299,52,46,59
81716,205,2196,2019,1956
81717,205,2196,2019,1956
81718,205,2196,2019,1956
81719,205,2196,2019,1956
8172,5235,1065,982,1032
81720,205,2196,2019,1956
81721,205,2196,2019,1956
81722,112,1,0,0
81723,106,1203,1092,1093
81724,106,1203,1092,1093
81725,106,1203,1092,1093
81726,109,1203,1093,1094
81727,109,1203,1093,1094
81728,450,622,608,562
81729,386,619,606,560
8173,5400,1079,1002,1047
81730,99,3,1,3
81731,22,1,1,1
81732,21,1,0,0
81733,95,607,603,542
81734,652,0,1,0
81735,916,0,0,0
81736,90,0,1,0
81737,158,0,0,0
81738,277,0,0,0
81739,117,0,0,0
8174,6079,1210,1134,1181
81740,264,0,0,0
81741,1415,357,288,305
81742,1415,357,288,305
81743,195,26,17,23
81744,195,26,17,23
81745,132,34,30,30
81746,132,34,30,30
81747,90,25,17,19
81748,90,25,17,19
81749,142,31,19,32
8175,6079,1210,1134,1181
81750,142,31,19,32
81751,140,35,27,28
81752,140,35,27,28
81753,177,60,32,29
81754,177,60,32,29
81755,493,101,79,71
81756,927,118,99,93
81757,365,11,5,7
81758,163,7,5,4
81759,325,6,12,11
8176,6079,1210,1134,1181
81760,222,3,4,3
81761,3422,1,0,0
81762,1851,0,0,0
81763,393,0,0,0
81764,393,0,0,0
81765,1634,0,1,0
81766,1381,0,0,0
81767,282,0,0,0
81768,1023,41,27,36
81769,746,31,23,25
8177,7695,1240,1176,1211
81770,746,31,23,25
81771,746,31,23,25
81772,1221,22,35,36
81773,1221,22,35,36
81774,1221,22,35,36
81775,1221,22,35,36
81776,420,6,3,3
81777,420,6,3,3
81778,420,6,3,3
81779,420,6,3,3
8178,7695,1240,1176,1211
81780,157,6,1,3
81781,172,6,1,4
81782,193,6,1,4
81783,193,6,1,4
81784,88,0,1,0
81785,88,0,1,0
81786,182,61,42,38
81787,443,0,1,2
81788,992,5,7,3
81789,520,60,35,45
8179,7695,1240,1176,1211
81790,520,60,35,45
81791,520,60,35,45
81792,164,11,6,7
81793,164,11,6,7
81794,164,11,6,7
81795,233,9,12,12
81796,233,9,12,12
81797,233,9,12,12
81798,236,29,22,16
81799,236,29,22,16
818,486,170,165,158
8180,93,63,87,68
81800,236,29,22,16
81801,155,9,9,9
81802,155,9,9,9
81803,155,9,9,9
81804,144,2,1,1
81805,72,0,0,0
81806,208,9,13,11
81807,3401,0,0,0
81808,299,0,0,0
81809,1178,79,84,105
8181,93,63,87,68
81810,2582,75,74,74
81811,747,40,34,39
81812,193,1,2,0
81813,1350,173,130,124
81814,71,7,4,5
81815,672,1230,1032,1127
81816,810,1620,1417,1478
81817,81,267,254,223
81818,157,686,640,599
81819,157,686,640,599
8182,93,63,87,68
81820,2707,5368,4906,5110
81821,546,1163,1070,1074
81822,546,1163,1070,1074
81823,546,1163,1070,1074
81824,546,1163,1070,1074
81825,215,390,378,391
81826,215,390,378,391
81827,215,390,378,391
81828,215,390,378,391
81829,215,390,378,391
8183,93,63,87,68
81830,375,550,543,500
81831,375,550,543,500
81832,375,550,543,500
81833,375,550,543,500
81834,375,550,543,500
81835,240,328,299,299
81836,240,328,299,299
81837,240,328,299,299
81838,240,328,299,299
81839,240,328,299,299
8184,93,63,87,68
81840,815,1364,1279,1320
81841,815,1364,1279,1320
81842,815,1364,1279,1320
81843,815,1364,1279,1320
81844,1658,1477,1371,1387
81845,496,732,714,791
81846,98,142,107,117
81847,98,142,107,117
81848,98,142,107,117
81849,354,23,20,18
8185,93,63,87,68
81850,721,59,31,36
81851,737,59,31,36
81852,89,2,0,0
81853,235,38,46,49
81854,214,66,62,63
81855,145,32,30,26
81856,108,33,21,15
81857,358,39,41,44
81858,300,0,0,0
81859,66,0,0,0
8186,93,63,87,68
81860,472,0,0,0
81861,20,0,0,0
81862,751,0,0,1
81863,718,0,0,0
81864,288,0,0,0
81865,120,0,0,0
81866,388,14,10,7
81867,1019,17,17,21
81868,419,574,519,526
81869,419,574,519,526
8187,93,63,87,68
81870,419,574,519,526
81871,159,148,124,131
81872,215,183,149,157
81873,308,184,149,157
81874,1114,34,42,43
81875,507,0,0,0
81876,510,0,0,0
81877,533,0,0,0
81878,533,0,0,0
81879,250,0,0,0
8188,93,63,87,68
81880,250,0,0,0
81881,220,0,0,0
81882,220,0,0,0
81883,21,0,0,0
81884,68,0,0,0
81885,22,0,0,0
81886,118,0,0,0
81887,118,0,0,0
81888,160,0,0,0
81889,160,0,0,0
8189,93,63,87,68
81890,323,0,0,0
81891,323,0,0,0
81892,436,0,0,0
81893,436,0,0,0
81894,533,0,0,0
81895,533,0,0,0
81896,109,0,0,0
81897,109,0,0,0
81898,141,0,0,0
81899,141,0,0,0
819,318,118,96,116
8190,93,63,87,68
81900,220,0,0,0
81901,220,0,0,0
81902,118,0,0,0
81903,118,0,0,0
81904,160,0,1,0
81905,160,0,1,0
81906,304,0,0,0
81907,863,0,0,0
81908,532,0,0,0
81909,845,0,0,0
8191,93,63,87,68
81910,118,0,0,0
81911,501,0,0,0
81912,1045,20,14,19
81913,125,1,3,3
81914,667,0,0,0
81915,356,11,12,8
81916,139,4,5,3
81917,262,7,5,3
81918,317,8,12,14
81919,1257,35,31,24
8192,90,62,86,68
81920,454,30,27,33
81921,454,30,27,33
81922,135,13,5,10
81923,135,13,5,10
81924,173,6,10,12
81925,173,6,10,12
81926,213,12,18,10
81927,213,12,18,10
81928,134,6,3,1
81929,134,6,3,1
8193,90,62,86,68
81930,208,13,4,7
81931,208,13,4,7
81932,665,66,57,55
81933,311,24,18,13
81934,311,24,18,13
81935,311,24,18,13
81936,172,15,8,8
81937,172,15,8,8
81938,172,15,8,8
81939,172,15,8,8
8194,90,62,86,68
81940,188,17,12,13
81941,188,17,12,13
81942,188,17,12,13
81943,188,17,12,13
81944,292,14,13,15
81945,292,14,13,15
81946,292,14,13,15
81947,292,14,13,15
81948,507,18,8,17
81949,507,18,8,17
8195,90,62,86,68
81950,507,18,8,17
81951,507,18,8,17
81952,696,28,16,21
81953,766,30,18,22
81954,766,30,18,22
81955,766,30,18,22
81956,30,0,2,1
81957,151,3,2,3
81958,330,3,2,3
