,width,SRR999253,SRR999254,SRR999255
lncRNA:CR46052,345,0,1,0
lncRNA:CR46053,490,0,0,0
lncRNA:CR46056,437,0,0,1
lncRNA:CR46057,303,0,0,0
lncRNA:CR46060,615,14,12,17
lncRNA:CR46061,2817,1,2,1
lncRNA:CR46062,512,1,2,4
lncRNA:CR46063,510,4,1,3
lncRNA:CR46064,2652,143,125,131
lncRNA:CR46073,1428,41,43,33
lncRNA:CR46075,664,2,4,0
lncRNA:CR46076,899,0,0,0
lncRNA:CR46077,319,0,0,0
lncRNA:CR46078,571,13,20,14
lncRNA:CR46079,789,2,0,1
lncRNA:CR46080,459,1,0,1
lncRNA:CR46083,562,1,2,0
lncRNA:CR46084,1918,2,5,3
lncRNA:CR46085,369,0,2,0
lncRNA:CR46086,709,0,0,1
lncRNA:CR46087,681,0,0,0
lncRNA:CR46088,537,6,2,3
lncRNA:CR46090,300,2,0,1
lncRNA:CR46094,535,5,6,5
lncRNA:CR46095,525,5,1,6
lncRNA:CR46098,301,1,1,3
lncRNA:CR46100,633,13,3,4
lncRNA:CR46102,663,0,1,1
lncRNA:CR46103,659,0,0,1
lncRNA:CR46106,897,3,4,5
lncRNA:CR46108,1479,8,9,5
lncRNA:CR46110,728,2,3,2
lncRNA:CR46111,655,0,1,0
lncRNA:CR46112,536,14,11,11
lncRNA:CR46113,794,0,0,0
lncRNA:CR46114,884,3,0,0
lncRNA:CR46115,3385,0,0,0
lncRNA:CR46116,327,0,0,2
lncRNA:CR46117,813,1,1,0
lncRNA:CR46118,608,0,1,0
lncRNA:CR46119,299,0,0,0
lncRNA:CR46120,995,0,0,0
lncRNA:CR46122,901,0,1,1
lncRNA:CR46123,368,2,0,0
lncRNA:CR46124,320,1,1,1
lncRNA:CR46125,960,7,5,3
lncRNA:CR46126,383,7,3,5
lncRNA:CR46127,749,1,0,2
lncRNA:CR46130,263,0,0,0
lncRNA:CR46131,675,0,0,1
lncRNA:CR46132,683,2,1,1
lncRNA:CR46141,407,1,0,0
lncRNA:CR46142,747,0,0,0
lncRNA:CR46143,1451,0,1,0
lncRNA:CR46147,301,1,0,0
lncRNA:CR46148,670,0,0,0
lncRNA:CR46153,295,2,0,2
lncRNA:CR46156,591,0,1,2
lncRNA:CR46194,2149,656,579,649
lncRNA:CR46196,463,0,0,1
lncRNA:CR46197,991,0,1,0
lncRNA:CR46198,576,0,0,0
lncRNA:CR46199,710,0,0,0
lncRNA:CR46200,441,0,0,1
lncRNA:CR46202,569,0,0,0
lncRNA:CR46203,649,0,0,0
lncRNA:CR46204,1891,7,2,3
lncRNA:CR46205,227,0,0,1
lncRNA:CR46206,1049,0,0,0
lncRNA:CR46207,492,0,0,0
lncRNA:CR46208,967,1,0,0
lncRNA:CR46209,458,0,0,0
lncRNA:CR46210,588,0,0,0
lncRNA:CR46211,445,0,0,0
lncRNA:CR46212,680,0,0,0
lncRNA:CR46213,369,0,0,0
lncRNA:CR46214,3123,0,0,1
lncRNA:CR46215,732,0,0,0
lncRNA:CR46216,7290,2,1,1
lncRNA:CR46217,599,0,1,0
lncRNA:CR46218,1315,1,0,0
lncRNA:CR46219,1658,0,0,0
lncRNA:CR46220,565,0,0,0
lncRNA:CR46221,531,0,1,0
lncRNA:CR46224,245,0,0,0
lncRNA:CR46225,555,0,0,0
lncRNA:CR46226,274,0,0,0
lncRNA:CR46227,864,0,0,0
lncRNA:CR46228,342,0,0,0
lncRNA:CR46229,882,0,0,0
lncRNA:CR46230,560,0,1,0
lncRNA:CR46231,783,0,0,0
lncRNA:CR46233,1356,0,0,0
lncRNA:CR46234,734,1,0,2
lncRNA:CR46235,441,1,1,0
lncRNA:CR46236,1044,0,0,0
lncRNA:CR46237,733,0,0,0
lncRNA:CR46238,717,0,0,0
lncRNA:CR46239,499,0,1,0
lncRNA:CR46240,654,0,0,0
lncRNA:CR46241,342,0,0,0
lncRNA:CR46242,367,0,0,0
lncRNA:CR46243,258,0,0,1
lncRNA:CR46245,964,0,0,0
lncRNA:CR46247,1648,0,0,0
lncRNA:CR46248,564,0,3,0
lncRNA:CR46249,630,1,1,0
lncRNA:CR46250,956,10,10,4
lncRNA:CR46252,490,1,1,1
lncRNA:CR46253,1012,0,2,0
lncRNA:CR46254,951,13,11,12
lncRNA:CR46257,367,22,20,17
lncRNA:CR46258,1815,14,17,10
lncRNA:CR46259,1364,4,3,2
lncRNA:CR46260,2784,0,0,0
lncRNA:CR46265,376,2,0,1
lncRNA:CR46267,1457,0,0,0
lncRNA:CR46268,4164,143,140,147
lncRNA:CR46271,1311,8,7,3
lncRNA:CR46299,654,0,0,0
lncRNA:CR46322,666,43,35,38
lncRNA:CR46326,324,0,0,0
lncRNA:CR46328,872,0,0,0
lncRNA:CR46336,2443,0,0,0
lncRNA:CR46337,1693,0,0,0
lncRNA:CR46348,1670,75,77,53
lncRNA:CR46349,468,0,0,2
lncRNA:CR46350,651,0,1,0
lncRNA:CR46351,359,1,0,1
lncRNA:CR46352,374,6,0,1
lncRNA:CR46353,402,0,0,0
lncRNA:CR46391,279,0,1,0
lncRNA:CR46393,498,84,79,85
lncRNA:CR46408,270,0,0,0
lncRNA:CR46409,605,0,0,0
lncRNA:CR46410,431,0,1,0
lncRNA:CR46411,306,0,0,0
lncRNA:CR46414,810,1,2,2
lncRNA:CR46416,323,1,1,2
lncRNA:CR46431,305,1,1,1
lncRNA:CR46444,1208,0,2,1
lncRNA:CR46445,1158,8,7,9
lncRNA:CR46446,913,0,4,1
lncRNA:CR46449,450,1,2,2
lncRNA:CR46450,1669,47,42,48
lncRNA:CR46451,3590,0,0,2
lncRNA:CR46454,835,0,0,0
lncRNA:CR46455,1504,0,0,0
lncRNA:CR46472,6931,12,7,10
lncRNA:CR46474,15792,10,15,10
lncRNA:CR46475,3491,122,149,155
lncRNA:CR46476,2106,0,2,1
lncRNA:CR46477,2905,7,7,4
lncRNA:CR46478,4315,5,5,8
lncRNA:CR46480,816,0,0,0
lncRNA:CR46481,3704,8,14,11
lncRNA:CR46482,7978,11,7,10
lncRNA:CR46483,18196,47,34,33
lncRNA:CR46488,1518,37,39,33
lncRNA:CR46489,1910,1,0,0
lncRNA:CR46490,1162,0,2,1
lncRNA:CR9162,1239,2,2,1
lncRNA:CR9284,889,0,0,0
lncRNA:CRG,2669,3678,3725,3810
lncRNA:dntRL,1364,1,1,5
lncRNA:enrr,2994,985,935,993
lncRNA:flam,17427,8,2,4
lncRNA:Hsromega,21710,7520,6772,5740
lncRNA:iab4,6447,0,1,0
lncRNA:iab8,5429,0,0,0
lncRNA:let7C,2449,26,31,36
lncRNA:noe,1077,23444,25145,21313
lncRNA:osk,2335,0,0,0
lncRNA:roX1,5468,16634,16329,16215
lncRNA:roX2,1368,313,370,312
lncRNA:SMRG,1874,314,234,313
lncRNA:sphinx,1235,1,6,4
lncRNA:TS1,404,0,0,0
lncRNA:TS11,2531,0,0,1
lncRNA:TS14,701,0,0,0
lncRNA:TS16,579,0,0,0
lncRNA:TS18,714,1,0,0
lncRNA:TS2,402,0,0,0
lncRNA:TS20,532,0,0,1
lncRNA:TS25,218,0,0,0
lncRNA:TS26,402,0,0,0
lncRNA:TS27,1108,0,0,0
lncRNA:TS3,593,0,0,0
lncRNA:TS4,897,0,0,0
lncRNA:TS6,732,0,0,0
lncRNA:TS9,1199,0,0,0
lncRNA:yar,1966,0,0,0
lncRNA:Yu,587,0,0,0
Lnk,3335,404,362,386
Lnpk,2004,107,113,121
lobo,2859,2,1,3
loco,7671,265,253,254
loh,3374,21,20,17
loj,1179,147,120,127
lok,2439,10,12,10
lola,25208,5526,5297,5432
lolal,2402,1165,1010,1083
Lon,3761,529,496,474
loopin-1,2144,1,0,0
loqs,2290,462,424,405
lost,2691,1956,1777,1812
lov,5416,126,117,126
lovit,1967,894,720,797
Loxl1,1435,5,8,5
Loxl2,1729,87,80,91
LPCAT,3378,911,822,909
Lpin,5511,2155,1971,2065
LpR1,6638,986,917,950
LpR2,5510,1346,1220,1113
Lpt,4608,134,134,107
lqf,6521,2568,2388,2499
lqfR,5967,550,456,478
Lrch,6528,444,423,423
LRP1,15786,1369,1360,1353
Lrp4,7733,1821,1752,1673
Lrpprc2,3382,108,123,81
LRR,7222,614,564,518
Lrr47,1874,29,31,25
Lrrk,8022,545,541,543
lrRNA,1324,342659,343230,331038
Lrt,3660,74,68,81
LS2,1410,2,0,0
Lsd-1,1960,417,359,332
Lsd-2,4598,1563,1318,1375
LSm-4,1578,122,105,117
LSm1,588,48,37,41
Lsm10,543,8,6,9
Lsm11,1067,10,10,11
Lsm12a,1251,271,237,242
LSm3,643,40,46,40
LSm7,727,22,19,19
lsn,941,78,63,59
Lsp1alpha,2625,9,15,8
Lsp1beta,2749,815,603,553
Lsp1gamma,2501,53,44,66
Lsp2,2477,4790,5339,3901
Lst,2008,244,170,174
Lst8,1760,79,68,74
lt,5368,505,554,555
ltl,4108,1576,1529,1503
Ltn1,5404,573,503,520
LTV1,2099,817,697,658
LUBEL,9867,833,927,914
luna,8785,323,314,298
lush,979,20,20,28
lute,4070,802,764,787
lva,9245,1431,1302,1317
lwr,1864,335,260,325
LysB,611,0,1,0
LysC,242,0,0,0
LysD,480,1,0,0
LysE,580,2,0,0
LysP,615,0,2,1
LysRS,2266,175,176,168
LysS,492,2,1,0
LysX,564,3,0,0
lz,3468,46,49,57
Lztr1,4335,558,587,559
m,3405,6,1,3
m-cup,3792,337,292,332
M1BP,1519,128,103,111
M6,2613,327,260,285
mab-21,2082,74,69,81
Mabi,863,8,4,11
mAChR-A,5425,728,704,641
mAChR-B,4823,303,274,311
mAChR-C,1218,1,1,3
mAcon1,3103,5591,5348,5242
mAcon2,2566,0,1,1
Mad,3412,394,367,367
Mad1,2439,144,125,119
mad2,818,13,12,11
Madm,3777,360,330,345
mael,2152,5,2,12
maf-S,646,233,173,201
Maf1,4606,1029,882,989
mag,1477,0,1,0
MAGE,943,19,20,19
Magi,5198,137,121,155
mago,1103,64,59,59
MagR,783,141,132,133
magu,3217,215,206,179
mah,1584,1,1,1
mahe,8365,2230,2164,2296
mahj,5346,190,194,182
mal,3209,61,58,66
Mal-A1,1826,45,46,39
Mal-A2,2036,0,0,0
Mal-A3,1795,0,0,1
Mal-A4,1786,0,0,0
Mal-A5,2102,470,430,415
Mal-A6,2291,4,8,8
Mal-A7,2717,1,0,0
Mal-A8,1814,1,0,0
Mal-B1,1814,9,9,4
Mal-B2,2328,446,429,433
mam,8869,1789,1779,1887
mamo,29476,5078,5258,5344
MAN1,2479,134,116,131
Manf,847,284,207,233
Map205,6046,1032,1030,932
Map60,1814,100,114,101
MAPk-Ak2,2198,627,531,593
Mapmodulin,2520,1435,1340,1321
Marc,1189,113,106,79
Marcal1,2411,36,35,32
Marf,3617,1285,1192,1200
Marf1,5366,10,7,5
mars,4815,113,105,102
mas,3657,0,0,0
mask,14639,5070,4935,5064
Mat1,1213,46,46,54
Mat89Ba,3797,49,70,61
mats,1716,182,148,174
Mau2,2086,60,49,44
mav,2705,582,490,521
Max,1289,183,150,170
mbc,7465,926,824,815
MBD-like,1225,102,68,102
MBD-R2,3864,299,254,286
mbf1,1788,479,400,415
mbl,15094,5734,5705,5762
mbm,1756,38,21,21
mbo,2566,67,57,51
Mbs,8262,1495,1501,1444
mbt,3269,278,285,274
Mcad,1461,858,683,657
Mccc1,2920,163,118,133
Mccc2,2141,127,96,90
Mcm10,2820,13,11,7
Mcm2,2898,16,17,14
Mcm3,2747,31,22,25
Mcm5,2452,12,9,12
Mcm6,2790,28,26,30
Mcm7,2451,17,17,8
Mco1,3337,271,237,243
Mco3,2202,0,1,0
Mco4,2131,0,1,0
MCPH1,3754,157,149,166
Mcr,6296,807,657,752
Mct1,3197,766,570,638
Mctp,4898,419,384,399
MCTS1,1245,110,69,74
MCU,4919,317,301,312
Mdh1,1289,1770,1656,1568
Mdh2,1335,2981,2757,2841
mdlc,1419,24,17,19
Mdr49,4396,209,249,216
Mdr50,4256,28,23,19
Mdr65,4135,1044,985,1012
mdy,2689,315,271,227
me31B,1845,582,562,520
Mec2,1238,27,35,32
Med,3425,244,237,215
MED1,5774,312,334,358
MED10,638,121,120,128
MED11,713,32,34,29
MED14,5513,315,287,288
MED15,2592,102,83,81
MED16,2755,26,35,15
MED17,2060,64,51,53
MED18,865,61,42,40
MED19,1853,167,161,189
MED20,1037,28,14,27
MED21,967,219,182,200
MED22,602,67,62,50
MED23,4682,99,96,95
MED24,3199,258,252,229
MED25,2766,67,85,83
MED26,5073,1493,1460,1382
MED27,1080,25,18,22
MED28,743,44,29,35
MED30,1103,45,38,32
MED31,1098,102,112,93
MED4,941,33,24,22
MED6,2121,185,156,151
MED7,901,103,86,68
MED8,963,58,46,54
MED9,871,227,188,213
Mef2,9188,1164,1091,1127
mEFG1,2503,167,183,148
mEFTs,1526,214,200,203
mEFTu1,1776,405,358,373
mEFTu2,1711,118,107,111
Megf8,10201,550,532,541
mei-217,5005,24,22,16
mei-218,6310,27,23,17
mei-38,1749,188,139,149
mei-41,7899,56,60,49
mei-9,3606,21,35,31
mei-P22,996,2,1,0
mei-P26,23228,8006,8212,8658
mei-S332,1703,29,23,33
mei-W68,2300,346,361,305
Meics,1940,59,51,46
meigo,1868,157,143,141
Mekk1,6046,341,337,300
melt,4372,138,108,105
Meltrin,6854,2653,2290,2483
Membrin,858,50,36,33
Men,3074,2755,2378,2386
Men-b,3381,2578,2295,2387
meng,2722,135,153,154
Menl-1,4198,9,2,6
Menl-2,4202,9,2,6
MEP-1,5719,1147,1068,1158
Mer,3400,173,153,170
meru,2203,12,13,5
Mes2,2492,76,54,58
Mes4,740,57,51,39
mesh,5175,3,5,2
Mesh1,642,23,22,20
MESK2,4600,3035,2796,2919
MESK4,1488,25,10,13
meso18E,3096,62,53,59
MESR3,2099,273,282,264
MESR4,8012,646,567,667
MESR6,1791,227,181,213
Met,5088,460,425,433
Met75Ca,242,0,0,0
Met75Cb,241,0,0,0
metl,1240,51,47,51
metro,2782,598,522,539
MetRS,3403,153,149,136
MetRS-m,4314,57,41,43
Mettl14,1407,34,36,37
Mettl3,1971,17,13,17
mew,5204,359,337,349
mex1,1219,0,0,0
mey,3385,2,6,4
Mf,5296,4264,4606,4476
Mfap1,1682,78,81,89
mfas,3518,1641,1489,1351
Mfe2,2262,436,357,345
mfr,5847,49,38,43
mfrn,3037,621,558,566
MFS1,1699,0,0,0
MFS10,3789,259,213,219
MFS12,2420,46,18,31
MFS14,3288,277,315,262
MFS15,1896,168,137,151
MFS16,2814,249,219,209
MFS17,3406,570,620,581
MFS18,1846,127,115,116
MFS3,2029,10,17,8
MFS9,2100,254,202,246
Mgat1,2822,226,203,231
Mgat2,3394,680,650,595
mge,1488,610,579,554
mgl,17674,4083,3998,3745
mGluR,6351,953,862,924
mgr,946,96,84,85
Mgstl,1183,360,336,318
mh,2349,11,20,14
Mhc,9058,30809,32152,31995
Mhcl,11176,2975,2757,2989
mi,3845,161,145,145
Mi-2,6600,988,1031,961
mia,2590,12,20,18
mib1,4095,385,351,340
mib2,4362,490,510,468
Mical,16335,10021,8994,10768
MICAL-like,3357,301,283,296
Mics1,1426,2,4,2
MICU1,2088,387,364,365
MICU3,2767,489,501,478
mid,2920,80,58,58
Mid1,8297,2429,2527,2570
mIF2,2255,38,30,24
mIF3,1499,75,79,57
Miga,3773,195,202,208
mil,1097,0,0,0
milt,7667,1751,1732,1711
mim,8677,1390,1194,1316
Mink,2511,10,15,5
mino,3928,731,623,701
mio,2956,98,73,77
Mip,1396,97,102,97
mip120,3585,119,133,132
mip130,3459,159,153,124
mip40,1092,40,44,42
miple1,1997,1816,1755,1792
miple2,1508,424,339,347
Mipp1,2078,409,390,417
Mipp2,2458,261,234,267
mir-1,91,0,0,0
mir-10,77,0,0,0
mir-100,100,2,2,1
mir-1000,100,0,1,2
mir-1001,90,5,7,4
mir-1002,89,0,0,0
mir-1003,56,0,0,0
mir-1004,68,0,1,0
mir-1005,61,0,0,0
mir-1006,64,0,0,0
mir-1007,65,0,0,0
mir-1008,57,0,0,1
mir-1009,61,0,0,0
mir-1010,71,1,0,2
mir-1011,54,0,0,0
mir-1012,59,0,0,0
mir-1013,61,1,1,0
mir-1014,68,0,0,0
mir-1015,64,0,0,0
mir-1016,58,0,0,0
mir-1017,71,2,1,2
mir-10404-1,69,0,0,0
mir-10404-2,69,0,0,0
mir-10404-3,69,0,0,0
mir-10404-4,69,0,0,0
mir-10404-5,69,0,0,0
mir-11,75,1,0,0
mir-11182,55,3,0,2
mir-12,74,0,0,0
mir-124,100,0,1,0
mir-125,110,0,0,3
mir-133,98,0,0,0
mir-137,91,0,0,0
mir-13a,75,0,0,0
mir-13b-1,68,1,1,0
mir-13b-2,70,0,0,0
mir-14,63,0,0,0
mir-184,100,1,0,0
mir-190,100,0,0,0
mir-193,108,12,3,7
mir-210,100,0,0,0
mir-219,100,0,0,0
mir-2279,113,3,1,1
mir-2280,115,1,2,1
mir-2281,103,0,0,0
mir-2282,107,0,1,0
mir-2283,76,1,1,0
mir-2489,95,2,8,5
mir-2490,75,0,1,1
mir-2491,144,0,0,1
mir-2492,76,0,2,2
mir-2493,106,0,6,1
mir-2494,117,0,0,0
mir-2495,115,4,3,7
mir-2496,118,0,0,0
mir-2497,96,0,0,0
mir-2498,112,0,0,0
mir-2499,96,0,0,0
mir-2500,68,1,1,0
mir-2501,71,0,0,0
mir-252,93,0,0,0
mir-2535b,71,0,0,0
mir-263b,90,0,0,0
mir-274,100,1,0,0
mir-275,98,0,0,0
mir-276a,98,21,15,11
mir-276b,99,0,1,0
mir-277,100,4,2,5
mir-278,98,0,1,0
mir-279,100,0,0,0
mir-280,95,0,0,0
mir-281-1,90,8,7,16
mir-281-2,92,17,15,17
mir-282,97,0,0,0
mir-283,100,1,0,1
mir-284,100,1,1,3
mir-285,99,1,1,1
mir-286,100,0,0,0
mir-287,93,0,0,0
mir-288,97,0,0,0
mir-289,99,0,0,0
mir-2a-1,76,2,2,2
mir-2a-2,72,7,6,5
mir-2b-1,77,0,0,0
mir-2b-2,83,0,1,0
mir-2c,102,0,0,1
mir-3,69,0,0,0
mir-303,70,0,0,0
mir-304,88,1,0,0
mir-305,73,0,0,0
mir-306,85,0,0,0
mir-307a,88,0,0,0
mir-307b,120,0,1,2
mir-308,63,0,0,0
mir-309,69,0,0,0
mir-310,89,0,0,0
mir-311,84,0,0,0
mir-312,66,0,0,0
mir-313,71,0,0,0
mir-314,90,0,0,0
mir-315,84,0,0,0
mir-316,89,0,0,0
mir-317,92,1,0,1
mir-318,68,0,0,0
mir-31a,92,0,0,0
mir-31b,127,5,3,1
mir-33,99,1,0,0
mir-34,99,0,1,1
mir-3641,69,1,0,0
mir-3642,76,0,0,0
mir-3643,68,0,1,0
mir-3644,61,0,0,0
mir-3645,137,0,3,2
mir-375,91,0,1,0
mir-4,81,0,0,0
mir-4908,59,0,0,0
mir-4909,60,0,0,0
mir-4910,66,0,0,0
mir-4911,68,1,0,0
mir-4912,60,0,0,0
mir-4913,58,0,0,0
mir-4914,94,3,1,0
mir-4915,118,0,0,1
mir-4916,59,0,0,0
mir-4917,77,0,0,0
mir-4918,55,0,0,0
mir-4919,60,0,2,0
mir-4939,109,0,0,0
mir-4940,105,108,94,82
mir-4941,103,1,3,4
mir-4942,110,16,13,13
mir-4943,117,15,11,11
mir-4944,129,1,1,0
mir-4945,115,4,1,4
mir-4946,116,0,0,0
mir-4947,100,1,0,0
mir-4948,106,6,6,4
mir-4949,99,3,1,3
mir-4950,92,0,0,0
mir-4951,150,49,44,38
mir-4952,126,37,31,25
mir-4953,93,0,1,0
mir-4954,91,0,0,0
mir-4955,169,2,4,1
mir-4956,117,46,41,52
mir-4957,84,1,0,1
mir-4958,134,23,25,22
mir-4959,118,0,0,0
mir-4960,101,2,0,0
mir-4961,133,93,61,71
mir-4962,124,1,3,0
mir-4963,109,0,0,0
mir-4964,112,15,15,6
mir-4965,87,2,0,1
mir-4966-1,127,0,0,0
mir-4966-2,87,0,0,0
mir-4967,107,0,0,1
mir-4968,155,3,1,2
mir-4969,158,1,2,1
mir-4970,103,11,3,7
mir-4971,111,10,6,10
mir-4972,107,0,0,0
mir-4973,151,2,1,2
mir-4974,102,0,0,0
mir-4975,111,1,1,0
mir-4976,103,31,25,22
mir-4977,105,15,12,8
mir-4978,147,0,1,1
mir-4979,109,3,5,3
mir-4980,122,1,0,0
mir-4981,95,0,0,0
mir-4982,119,0,0,1
mir-4983,108,0,0,0
mir-4984,123,0,1,0
mir-4985,101,1,0,6
mir-4986,122,2,1,2
mir-4987,132,35,19,29
mir-5,69,0,0,0
mir-6-1,82,0,0,0
mir-6-2,74,0,0,0
mir-6-3,80,0,0,0
mir-7,88,0,0,0
mir-79,97,0,0,0
mir-8,87,1,0,2
mir-87,99,0,0,0
mir-927,92,0,0,0
mir-929,88,2,2,1
mir-92a,95,0,0,0
mir-92b,100,0,0,0
mir-932,91,0,1,0
mir-9369,62,0,0,0
mir-9370,50,2,4,2
mir-9371,61,43,39,24
mir-9372,61,0,0,3
mir-9373,59,5,5,4
mir-9374,61,4,10,4
mir-9375,59,2,3,7
mir-9376,76,0,0,0
mir-9377,52,1,1,0
mir-9378,62,0,0,0
mir-9379,57,0,0,0
mir-9380,77,0,0,0
mir-9381,74,108,127,112
mir-9382,69,5,5,2
mir-9383,61,1,2,2
mir-9384,60,0,0,0
mir-9385,63,0,0,0
mir-9388,92,0,0,0
mir-954,87,0,1,0
mir-955,97,0,0,0
mir-956,148,0,0,0
mir-957,96,0,0,0
mir-958,92,0,0,0
mir-959,98,0,0,0
mir-960,93,0,0,0
mir-961,89,0,0,0
mir-962,92,0,0,0
mir-963,89,0,0,0
mir-964,100,0,0,0
mir-965,107,0,0,0
mir-966,87,2,1,2
mir-967,97,6,3,10
mir-968,92,0,0,0
mir-969,94,0,0,0
mir-970,95,0,0,0
mir-971,96,1,0,0
mir-972,91,0,0,0
mir-973,101,0,0,0
mir-974,101,0,0,0
mir-975,91,0,0,0
mir-976,97,0,0,0
mir-977,99,0,0,0
mir-978,92,0,0,0
mir-979,95,0,0,0
mir-980,98,0,0,0
mir-981,97,0,0,0
mir-982,93,0,0,0
mir-983-1,91,0,0,0
mir-983-2,99,1,0,0
mir-984,90,0,0,0
mir-985,86,0,0,0
mir-986,100,0,0,0
mir-987,94,5,2,3
mir-988,99,0,1,0
mir-989,174,0,0,0
mir-990,86,6,4,7
mir-991,96,0,0,0
mir-992,92,0,0,0
mir-993,119,0,0,0
mir-994,91,0,0,0
mir-995,90,0,0,0
mir-996,97,1,0,1
mir-998,143,0,2,1
mir-999,105,3,1,0
mir-9a,78,0,0,0
mir-9b,91,0,0,0
mir-9c,92,0,1,0
mir-ban,81,0,0,0
mir-bft,94,1,0,0
mir-iab-4,68,0,0,0
mir-iab-8,68,0,0,0
mir-let7,78,1,0,0
mira,3322,6,6,7
Miro,3791,381,320,340
mirr,3892,133,136,154
Mis12,839,58,37,57
Mitf,4588,630,596,531
Mitofilin,3000,1206,1171,1173
mkg-p,3058,172,127,164
Mkk4,4110,838,860,773
Mkp,1905,217,170,204
MKP-4,2358,110,75,119
Mkp3,4736,790,762,783
Mkrn1,2884,492,437,496
Mks1,2203,0,0,0
Mlc-c,1399,756,609,592
Mlc1,1414,4676,4445,4450
Mlc2,2286,14888,14255,14317
mld,7369,694,670,705
mldr,2809,29,17,23
mle,4641,688,660,665
Mlf,2796,1386,1285,1282
Mlh1,2075,14,13,19
Mlp60A,2839,1235,1117,1196
Mlp84B,3136,1903,1946,1875
mlt,3016,1183,1094,1086
mmd,7792,3070,3165,3179
MME1,1245,56,56,42
Mmp1,4841,1258,1022,1146
Mmp2,5065,1710,1488,1654
Mms19,3233,280,202,288
mms4,1138,5,4,2
mmy,2195,1049,846,876
mnb,6945,881,807,881
mnd,2546,200,195,201
Mnn1,5292,1550,1472,1433
Mnt,4556,1176,1204,1207
Mo25,2255,620,552,556
Mob2,5663,3244,3052,3203
Mob3,912,133,111,105
Mob4,1426,247,253,246
Moca-cyp,3893,504,528,480
Mocs1,2270,97,90,117
Mocs2A,1420,111,78,113
Mocs2B,1420,111,78,113
mod,2287,510,425,445
mod(mdg4),12432,1104,1059,1048
modSP,2289,339,288,270
Moe,4558,3256,2957,2919
mof,3014,63,58,44
moi,2089,85,88,82
mol,3012,226,188,216
Mon1,1882,145,132,150
mon2,5806,763,669,697
Mondo,5170,675,614,647
moody,3939,665,567,589
moon,811,1,2,0
mop,5961,911,903,872
mor,3983,340,357,353
morgue,1749,102,108,93
Mos,1340,9,4,8
Mp,6568,1804,1744,1979
MP1,1525,323,294,311
Mp20,948,711,590,604
Mpc1,1155,756,706,673
Mpcp1,1499,1430,1351,1375
Mpcp2,1823,5248,5072,4915
Mpi,1410,330,308,348
Mpp6,1335,57,56,49
Mppe,1790,764,656,681
Mps1,2141,19,31,27
mr,2555,100,92,93
mre11,2013,53,35,48
mRF1,1420,35,33,26
MRG15,1511,87,83,75
MrgBP,758,58,48,59
mri,1739,192,162,173
mrj,3286,604,527,541
mrn,1714,31,30,25
mRNA-cap,2243,346,250,265
MRP,7649,1821,1809,1816
Mrp4,4726,277,280,260
mRpL1,1220,110,123,109
mRpL10,903,119,101,97
mRpL11,734,35,51,41
mRpL12,738,110,101,96
mRpL13,671,68,75,69
mRpL14,653,78,70,64
mRpL15,1029,76,47,58
mRpL16,1076,125,100,120
mRpL17,1092,105,83,96
mRpL18,740,67,47,52
mRpL19,1036,69,67,78
mRpL2,1039,79,74,73
mRpL20,602,57,51,59
mRpL21,1696,54,41,39
mRpL22,973,101,116,103
mRpL23,699,113,79,97
mRpL24,875,253,179,219
mRpL27,932,65,74,54
mRpL28,1170,282,219,216
mRpL3,1243,103,117,105
mRpL30,696,176,150,157
mRpL32,704,60,44,42
mRpL33,349,34,30,42
mRpL34,327,16,21,21
mRpL35,751,81,67,48
mRpL36,495,38,31,28
mRpL37,1356,81,74,75
mRpL38,1399,97,101,84
mRpL39,1137,153,120,126
mRpL4,1012,72,57,73
mRpL40,716,53,48,45
mRpL41,594,65,58,62
mRpL42,593,67,58,41
mRpL43,783,46,54,49
mRpL44,1122,85,69,81
mRpL45,1268,150,114,102
mRpL46,909,50,49,52
mRpL47,905,102,99,86
mRpL48,790,60,56,64
mRpL49,774,59,72,61
mRpL50,739,58,49,60
mRpL51,628,51,54,38
mRpL52,558,73,53,66
mRpL53,829,305,253,274
mRpL54,682,43,45,49
mRpL55,456,100,74,78
mRpL9,794,85,113,105
mRpS10,783,63,61,66
mRpS11,729,99,89,94
mRpS14,797,46,36,47
mRpS16,546,54,53,47
mRpS17,713,59,68,46
mRpS18A,581,71,67,71
mRpS18B,863,30,23,25
mRpS18C,528,40,32,46
mRpS2,924,64,52,56
mRpS21,475,85,55,66
mRpS22,1341,131,97,93
mRpS23,707,37,40,55
mRpS24,600,64,52,58
mRpS25,641,76,71,88
mRpS26,825,56,45,43
mRpS28,691,45,41,50
mRpS29,1440,62,69,68
mRpS30,2078,209,206,189
mRpS31,1277,123,101,107
mRpS33,491,64,64,57
mRpS34,709,62,50,65
mRpS35,1144,120,73,92
mRpS5,1682,580,521,567
mRpS6,628,34,29,30
mRpS7,917,167,134,172
mRpS9,1293,326,287,285
mRRF1,891,60,50,67
mRRF2,2481,44,47,30
mrt,3110,272,244,279
Mrtf,8562,514,525,454
mrva,2570,1126,1002,1039
Ms,1178,482,455,492
ms(2)34Fe,4826,0,0,0
ms(2)35Ci,1489,0,0,0
ms(3)76Ba,2332,0,3,1
ms(3)76Ca,1409,0,0,0
ms(3)76Cc,3746,1,1,0
ms(3)K81,711,0,0,0
msb1l,1366,1,0,0
MSBP,1503,1167,1063,1015
msd1,528,10,5,7
